,id,question,answer,category,judgment,reasoning,model_short_answer,em,f1
128,5a847edd554299123d8c2272,Were the Commodore 16 and Prológica CP-400 from the same country?,['no'],fully specified,fully specified,"This question is fully specified because it refers to two specific historical computer models (Commodore 16 and Prológica CP-400) and asks for a factual comparison of their countries of origin. The referents are unambiguous, and the scope is clear: determining whether they share the same national origin. The answer is based on well-documented historical facts about the companies that produced them (Commodore International, an American company, and Prológica, a Brazilian company). There are no missing components, no ambiguous references, and no subjective standards involved.",['*   No'],1,1.0
129,5ab761d955429928e1fe3856,Which Austrian Chancellor does Jörg Leichtfried serve under?,['Christian Kern'],fully specified,fully specified,"This question is fully specified because it refers to a specific political role (Austrian Chancellor) and a specific individual (Jörg Leichtfried), asking for the current head of government under whom he serves. The referent is clear, and the scope is factual, requiring no subjective interpretation or missing components. The answer depends on the current Chancellor, which is a well-documented fact.",['*   Alfred Gusenbauer\n*   Christian Kern'],0,0.6666666667000001
130,5a7a2dac5542990198eaf0b6,"Who is younger, Keisuke Kuwata or Moya Brennan?",['Keisuke Kuwata'],fully specified,fully specified,"This question is fully specified because it asks for a factual comparison of the ages of two specific individuals, Keisuke Kuwata and Moya Brennan. The referents are clear, and the request does not require subjective interpretation or missing components. The answer can be determined based on their known birth dates.",['*   Keisuke Kuwata'],1,1.0
131,5ae530e355429908b6326561,"""Twenty Two"" is an episode of the series ""The Twilight Zone."" adapted from an anecdote by a publisher who made appearance in what panel game show?","[""What's My Line""]",fully specified,fully specified,"The question is fully specified because it refers to a specific episode of ""The Twilight Zone"" (""Twenty Two"") and asks for the panel game show in which a real-life publisher (Robert Bloch, the author of the story) appeared. The referent is unambiguous, and the connection to the episode is clear. The answer is based on factual historical context, with no missing components or subjective interpretations.","[""*   What's My Line?""]",1,1.0
132,5abcff225542993a06baf9ea,"During the 2004-05 Atlanta Hawks season, the team acquired a former professional basketball player, who is the current head coach of what team?",['Cleveland Cavaliers'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (the 2004-05 Atlanta Hawks season) and a specific player (Mike Bibby) who was acquired during that time. The question then asks for the current team that Bibby coaches, which is a factual and unambiguous answer. The referent is clear, the scope is precise, and no missing components or subjective criteria are involved.",['*   Los Angeles Clippers'],0,0.0
133,5a8db42f5542994ba4e3dd11,"Which documentary film follows poetry, Race to Nowhere or SlamNation?",['SlamNation'],fully specified,fully specified,"This question is fully specified because it clearly refers to two specific documentaries and asks which one focuses on poetry. The referents are unambiguous, and the request is factually grounded in the content of the films. While ""Race to Nowhere"" centers on a group of students using poetry as a form of expression, ""SlamNation"" focuses on the history and culture of slam poetry. The question is clear in its intent to identify which film follows poetry as its central theme.",['*   SlamNation'],1,1.0
134,5a8c6d4e5542996e8ac88aa6,"Which director was from a country closer to Canada, J. Searle Dawley or Lionel Ngakane?",['James Searle Dawley'],fully specified,fully specified,"This question is fully specified because it clearly refers to two specific directors (J. Searle Dawley and Lionel Ngakane) and asks for a factual geographic comparison based on their countries of origin. The referents are unambiguous, the scope is clear, and the question does not require subjective interpretation or missing contextual details.",['*   J. Searle Dawley'],0,0.6666666667000001
135,5ae336495542990afbd1e0e1,Which German aeronautical engineer concieved the Dornier Aerodyne?,['Alexander Lippisch'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical aircraft (Dornier Aerodyne) and asks for the factual identity of the German aeronautical engineer responsible for its conception. The referent is unambiguous, the scope is precise, and no missing components or subjective criteria are involved.",['*   Alexander Lippisch'],1,1.0
136,5a7a2be25542996a35c17118,"Which band has had more members, The Operation M.D. or Del Amitri?",['Del Amitri'],fully specified,fully specified,"This question is fully specified because it asks for a factual comparison of the total number of members in the histories of two specific bands, The Operation M.D. and Del Amitri. The referents are unambiguous, and the scope is clear: a direct comparison of member counts across their respective careers. No missing components, ambiguous references, or subjective standards are involved.",['*   Del Amitri'],1,1.0
137,5a7562045542992db947364f,"Which university was founded first, University of California, Berkeley or Saint Louis University?",['Saint Louis University'],fully specified,fully specified,"This question is fully specified because it clearly refers to two distinct universities and asks for a factual comparison of their founding dates. The referents are unambiguous, the scope is precise, and no missing components or subjective criteria are involved.",['*   Saint Louis University'],1,1.0
138,5abccf6755429965836004ab,In what year was the British actress who starred in a film adaptation of a series of eight children's books written by P. L. Travers born?,['9 November 1955'],fully specified,fully specified,"This question is fully specified because it refers to a specific, well-known cultural reference — the 1964 film *Mary Poppins*, which was adapted from P. L. Travers's children's books. The actress in question is Julie Andrews, and her birth year is a factual, unambiguous detail. The referent is clear, the scope is precise, and no missing components or subjective criteria are involved.",['* 1935'],0,0.0
139,5a7c8ae855429935c91b5207,Which member of The New Russian School was both a doctor and a chemist besides being a composer?,['Alexander Porfiryevich Borodin'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical figure (Alexander Korsakov) who was a composer, chemist, and doctor, and was associated with the ""New Russian School"" of composers. The referent is unambiguous, the roles are clearly defined, and the question does not require subjective interpretation or missing components.",['*   Alexander Borodin'],0,0.8
140,5ab30ebf554299753aec592c,What film was Rebecca Gibney in that also had Kate Winslet in it?,['The Dressmaker'],fully specified,fully specified,"This question is fully specified because it refers to two specific actors (Rebecca Gibney and Kate Winslet) and asks for the factual title of the film in which they both appeared. The referents are unambiguous, the scope is clear, and no missing components or subjective criteria are involved. The answer is a well-documented film where both actresses were cast.",['*   There is no film that features both Rebecca Gibney and Kate Winslet.'],0,0.0
141,5ab2b95c5542991669774072,Women's soccer star Caprice Dydasco plays for Newcastle Jets FC based in what nation?,['Australia'],fully specified,fully specified,"This question is fully specified because it refers to a specific football club (Newcastle Jets FC) and a known player (Caprice Dydasco), asking for the factual nation where the club is based. The referent is unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   Australia'],1,1.0
142,5abb02fe554299232ef4a39f,Anna Aglatova made her first public appearance at which Moscow theatre in 2005?,['Bolshoi Theatre'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event involving a known individual (Anna Aglatova) and a specific location (Moscow theatre) with a defined year (2005). The referent is unambiguous, and the request is factually grounded without missing components or subjective criteria.",['*   Bolshoi Theatre'],1,1.0
143,5a8eb4d65542990e94052b82,"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",['Terry Gilliam'],fully specified,fully specified,"This question is fully specified because it refers to a specific film (""Delicatessen,"" 1991) and its director (Jean-Pierre Jeunet), asking for the American animator whose stylistic influence is associated with the film. The referent is unambiguous, and the connection to Robert Zemeckis (a celebrated American animator known for his surreal, absurdist humor) is a well-documented fact. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   Tex Avery'],0,0.0
144,5a8ba60b554299240d9c205b,"Which composer, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16 ?",['Ludwig van Beethoven'],fully specified,fully specified,"This question is fully specified because it refers to a specific musical work (Piano Sonata No. 16) and asks for the composer who is historically recognized as a pivotal figure in the transition between the Classical and Romantic eras. The referent is unambiguous, and the request is factually grounded without requiring subjective interpretation or missing components.",['*   Ludwig van Beethoven'],1,1.0
145,5a7c0dab5542997c3ec972d2,"Los Angeles Historic-Cultural Monument (No. 139) hosted an event by what organization on Oct 12, 1991?",['IFBB professional bodybuilding'],fully specified,fully specified,"This question is fully specified because it provides a clear, unambiguous reference to a specific historical site (Los Angeles Historic-Cultural Monument No. 139, the Hollywood Walk of Fame) and a precise date (October 12, 1991). The request seeks the organization responsible for hosting an event at this location, which is a well-documented historical fact. The referent is clear, the scope is factual, and no missing components or subjective criteria are involved.",['*   Los Angeles Conservancy'],0,0.0
146,5a89019a5542995153361259,Mazda's Mazda6 belongs to which country's car manufacturer?,['Japanese'],fully specified,fully specified,"This question is fully specified because it refers to the well-known car brand Mazda and asks for the country of origin of its manufacturer. Mazda is a Japanese automotive company, so the answer is unambiguously Japan. There are no missing components, no referential ambiguity, and no subjective criteria involved.",['*   Japan'],0,0.0
147,5a8220db5542995ce29dccc1,Which was secretary to President Richard Nixon: Rose Mary Woods or H. R. Haldeman?,['Rose Mary Woods'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event — the role of advisors to President Richard Nixon — and asks for the identity of one of two well-documented individuals. H. R. Haldeman was Nixon's Chief of Staff, a key administrative role, while Rose Mary Woods was his wife and First Lady, not a secretary. The referents are unambiguous, and the question does not require subjective interpretation or missing components.",['*   Rose Mary Woods'],1,1.0
148,5ab510cb5542996a3a96a00f,Were both the Battle of Saipan and the Battle of Manila fought by American forces?,['yes'],fully specified,fully specified,"This question is fully specified because it asks for a factual historical determination regarding the involvement of American forces in two specific battles during World War II. The referents (Battle of Saipan and Battle of Manila) are unambiguous, and the scope is clear. There are no missing components, no ambiguous references, and no subjective standards involved.",['*   Yes'],1,1.0
149,5a80a25d5542995d8a8ddfb7,What is the name of the vocalist who collaborated with the rap duo who won the 2002 Grammy Award for Best Rap Performance by a Duo or Group?,['Sleepy Brown'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (the 2002 Grammy Award for Best Rap Performance by a Duo or Group) and asks for the vocalist associated with the winning duo (OutKast). The referent is unambiguous, and the answer is factually determined as André 3000, the lead vocalist of OutKast. There are no missing components, no ambiguous references, and no subjective criteria involved.","['*   There was no credited collaborating vocalist outside of the duo (OutKast) on the song ""Ms. Jackson.""']",0,0.0
150,5adf5cd25542992d7e9f9320,What city in the Philippines is home to the Robinsons Galleria and the 4th largest shopping mall in the world?,['Metro Manila'],fully specified,fully specified,"This question is fully specified because it refers to a specific location (Robinsons Galleria) and asks for the city in the Philippines that is also home to the 4th largest shopping mall in the world. The referent is clear, the scope is precise, and the question does not require subjective interpretation or missing components.",['*   Quezon City'],0,0.0
151,5ab29caa554299545a2cf9d3,Which gaming console was both Yakuza Kiwami and Yakuza 0 released on?,['PlayStation 4'],fully specified,fully specified,"This question is fully specified because it refers to two specific games (Yakuza Kiwami and Yakuza 0) and asks for the gaming console they were both released on. The referents are unambiguous, and the scope is factual, with no missing components or subjective criteria. Both games were released on the PlayStation 4 (PS4), making the answer clear and unambiguous.",['*   PlayStation 4\n*   Xbox One'],0,0.6666666667000001
152,5ae0536755429924de1b70a6,"Are both genera Silphium and Heliotropium, genera of flowering plants ?",['yes'],fully specified,fully specified,"This question is fully specified because it asks for a factual botanical classification of two specific plant genera (Silphium and Heliotropium), which are well-documented in taxonomic literature. The referents are unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   Yes'],1,1.0
153,5ae17a9b5542990adbacf7a2,Was the band The Shins formed before the band Paramore?  ,['yes'],fully specified,fully specified,"This question is fully specified because it asks for a factual historical comparison between two well-defined musical groups (The Shins and Paramore), asking whether one was formed before the other. The referents are clear, the scope is precise, and no missing components or subjective criteria are involved.",['*   Yes'],1,1.0
154,5a8f503c5542992414482a34,"The Prodigal Daughter, though a book about an American, is by a novelist of what nationality?",['English'],fully specified,fully specified,"This question is fully specified because it refers to a specific book (""The Prodigal Daughter"") and its author (Ann Patchett), whose nationality is well-documented. The referent is unambiguous, and the request is factually grounded without missing components or subjective ambiguity.",['*   British'],0,0.0
155,5ae0159855429925eb1afc09,In between Anaïs Nin and Odysseas Elytis who was awarded the Nobel Prize in Literature?,['Odysseas Elytis'],fully specified,fully specified,"This question is fully specified because it refers to two distinct literary figures and asks for a factual comparison of their Nobel Prize awards. The referents are unambiguous, the scope is clear, and the answer is based on established historical records without requiring subjective interpretation or missing components.",['*   Anaïs Nin was not awarded the Nobel Prize in Literature.'],0,0.0
156,5a8b2f2b5542995d1e6f12fa,"What are these two Malaysian businesses, Theme Park Hotel and Genting Highlands, considered?",['resort'],fully specified,fully specified,"This question is fully specified because it refers to two well-known entities in Malaysia — ""Genting Highlands"" (a major resort area) and ""Theme Park Hotel"" (likely part of the Genting Group's hospitality infrastructure). The request seeks a factual classification of these businesses, which are clearly defined within the context of Malaysian tourism and hospitality. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   An integrated resort (Genting Highlands)\n*   A hotel (Theme Park Hotel)'],0,0.2222222222
157,5a8b42be55429949d91db515,What profession does John Lanchester and Alan Dean Foster have in common?,['novelist'],fully specified,fully specified,"This question is fully specified because it refers to two well-known authors (John Lanchester and Alan Dean Foster) and asks for their shared profession. Both are established writers, and the referent is unambiguous. The request does not require subjective interpretation, missing components, or multiple perspectives.",['*   Author'],0,0.0
158,5a8d6d4e554299441c6b9fdb,"Lost Kingdom Adventure is a dark ride located at four Legoland theme parks, including which park, which is the original Legoland park, that was opened on June 7th, 1968?",['Legoland Billund'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (the opening of Legoland Germany on June 7th, 1968) and explicitly asks for the original Legoland park among the four Legoland theme parks. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved.",['*   Legoland Billund Resort'],0,0.8
159,5adcfebe5542992c1e3a24f3,How many members were in the South Korean boy group whose first official sub-unit is Bastarz?,['seven members'],fully specified,fully specified,"This question is fully specified because it refers to a specific South Korean boy group (BTS) and its sub-unit (Bastarz), asking for the total number of members in the main group. The referent is unambiguous, and the request is factual, requiring no subjective interpretation or missing components.",['*   7'],0,0.0
160,5a72a51355429901807daf21,Who is the chairman of the company that operates Suncoast Hotel and Casino?,['Bill Boyd'],fully specified,fully specified,"This question is fully specified because it refers to a specific entity (Suncoast Hotel and Casino) and asks for the factual identity of the chairman of the company that operates it. The referent is unambiguous, and while the parent company (e.g., Las Vegas Sands) may vary by jurisdiction, the question is grounded in a clear, factual context without ambiguity or missing components.",['*   William S. Boyd'],0,0.4
161,5adcd9fe5542990d50227d46,To what group of plants do both Dieffenbachia and Carlina belong?,['flowering plants'],fully specified,fully specified,"This question is fully specified because it asks for a clear biological classification (taxonomic group) that both Dieffenbachia and Carlina share. Both are flowering plants (angiosperms) and belong to the class Magnoliopsida. The referents are unambiguous, and the request does not involve subjective interpretation or missing components.",['*   Flowering plants\n*   Angiosperms'],0,0.8
162,5ae5c212554299546bf82f4b,The Clavivox was invented by an American composer who was born Harry Warnow in what year?,['1908'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical fact: the birth year of Harry Warnow, the American composer who invented the Clavivox. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved. The question is grounded in well-documented historical records.",['*   1908'],1,1.0
163,5a7320565542991f9a20c61d,who is younger Keith Bostic or Jerry Glanville ?,['Keith Bostic'],fully specified,fully specified,"This question is fully specified because it refers to two distinct, well-known individuals (Keith Bostic and Jerry Glanville) and asks for a clear comparison of their ages. The referents are unambiguous, and the request does not require subjective interpretation or missing contextual details. The answer can be determined by comparing their known birth dates.",['*   Keith Bostic'],1,1.0
164,5add596f5542990dbb2f7e4d,"Grown-Ups starred the actor who was best known for which role on  ""'Allo 'Allo!""?",['Captain Hans Geering'],fully specified,fully specified,"This question is fully specified because it refers to specific TV shows (""Grown-Ups"" and ""Allo 'Allo!"") and asks for the actor's role in the latter, which is a well-defined factual query. The referents are clear, and the request does not involve ambiguous references, missing components, or subjective standards.",['*   Herr Flick'],0,0.0
165,5adfb60655429942ec259b08,"Matilda of Chester, Countess of Huntingdon's father was the son of which woman?",['Maud of Gloucester'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical figure (Matilda of Chester, Countess of Huntingdon) and asks for the mother of her father, which is a well-documented historical fact. The referent is unambiguous, the scope is precise, and no missing components or subjective criteria are involved.",['*   Maud of Gloucester'],1,1.0
166,5a74adb455429916b01641c6,"Which occurred first, the first publication of The Ladder or Heat?",['The Ladder'],fully specified,fully specified,"This question is fully specified because it refers to two distinct, well-defined works — ""The Ladder,"" a historical LGBTQ+ publication first published in 1951, and ""Heat,"" a 1983 novel by John Grisham. The request is factual, with no missing components, no ambiguous references, and no subjective criteria. The timeline is clear and unambiguous based on established historical records.",['*   The Ladder'],1,1.0
167,5ae27df25542992decbdcd2a,Were Max Jacob and Connie May Fowler both memoirists?,['no'],fully specified,fully specified,"This question is fully specified because it asks for a factual determination of the literary professions of two specific individuals (Max Jacob and Connie May Fowler). The referents are clear, and the question does not require subjective interpretation or multiple perspectives. While external verification is needed to confirm their specific works, the request is factually grounded and does not lack necessary components.",['*   No'],1,1.0
168,5ae352285542994393b9e685,Rumble Fish was a novel by the author of the coming-of-age novel published in what year by Viking Press?,['1967'],fully specified,fully specified,"This question is fully specified because it refers to a specific book (Rumble Fish) and its author (Saul Bellow), and asks for the publication year of the coming-of-age novel by Viking Press. The referent is clear, the scope is precise, and the request does not involve any subjective or ambiguous elements.",['*   1967'],1,1.0
169,5ae351405542994393b9e67f,Jim Halsey guided the career of the musician who hosted what country variety show?,['Hee Haw'],fully specified,fully specified,"This question is fully specified because it refers to a specific individual (Jim Halsey) and a specific career path (guiding a musician), with the ultimate goal of identifying the country variety show hosted by that musician. The referent is clear, and while the answer depends on factual knowledge of Jim Halsey’s career and the musician’s hosting roles, the question itself is unambiguous and does not require subjective interpretation or missing components.",['*   Hee Haw'],1,1.0
170,5a7f6f4b5542994857a76740,Flowers in the Attic starred what actress known for playing Sally Draper on Mad Men?,['Kiernan Brennan'],fully specified,fully specified,"This question is fully specified because it refers to specific actors and roles: Lena Dunham, who played Sally Draper on *Mad Men*, and the 1976 film *Flowers in the Attic*. While there is no overlap in her filmography between these two roles (as Lena Dunham was not in *Flowers in the Attic*), the question is unambiguously tied to the actors and characters mentioned. The referents are clear, and the request is factually grounded without missing components or subjective criteria.",['*   Kiernan Shipka'],0,0.5
171,5a716f575542994082a3e82f,Was it  Ishmael Reed or Joseph Campbell who said Follow your bliss?,['Joseph John Campbell'],fully specified,fully specified,"This question is fully specified because it directly references two well-known authors (Ishmael Reed and Joseph Campbell) and asks for the attribution of a specific phrase (""Follow your bliss""). The referents are unambiguous, and the request is factual, requiring no subjective interpretation or missing components.",['*   Joseph Campbell'],0,0.8
172,5a812d0555429938b61422e1,"Which breed of dog came first, the Norrbottenspets or the Blue Lacy?",['Norrbottenspets'],fully specified,fully specified,"This question is fully specified because it refers to two distinct dog breeds (Norrbottenspets and Blue Lacy) and asks for a factual historical comparison of their origins. The referents are unambiguous, and the scope is clear — determining which breed predates the other based on established historical timelines. No missing components, ambiguous references, or subjective standards are involved.",['*   Norrbottenspets'],1,1.0
173,5a826d2f5542995ce29dcd05,What did the person in which the Toronto Pearson International Airport is named in honour of organize to win the Nobel Peace Prize?,['United Nations Emergency Force'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical entity (Toronto Pearson International Airport) and asks for the identity of the person it is named after, along with their associated action (organizing to win the Nobel Peace Prize). The referent is clear, and while the historical accuracy of the action may be debated, the question itself is factually grounded and does not require subjective interpretation or missing components.",['*   United Nations Emergency Force (UNEF)'],0,0.8888888889000001
174,5ab67c3f55429954757d32f9,Are Maro Ajemian and Patricia Field both pianists?,['no'],fully specified,fully specified,"This question is fully specified because it directly asks for a factual verification of the professions of two specific individuals (Maro Ajemian and Patricia Field). The referents are unambiguous, and the request is grounded in clear, objective information about their careers. There are no missing components, no ambiguous references, and no subjective criteria involved.","['*   No, only Maro Ajemian was a pianist.']",0,0.2857142857
175,5ab9b29c554299743d22ebae,"Which case came first, Craig v. Boren or United States v. Paramount Pictures, Inc.?",['Craig v. Boren'],fully specified,fully specified,"This question is fully specified because it asks for a factual legal historical comparison between two well-defined Supreme Court cases, Craig v. Boren (1976) and United States v. Paramount Pictures, Inc. (1947). The referents are unambiguous, the scope is clear, and the answer depends on objective historical dates, requiring no subjective interpretation or missing components.","['*   United States v. Paramount Pictures, Inc.']",0,0.2222222222
176,5a79e3925542994bb9457130,Name three best sellers from Arthur Hailey that were released before Donna Tartt was born.,"['Hotel"" (1965), ""Airport"" (1968), ""Wheels"" (1971)']",fully specified,fully specified,"This question is fully specified because it refers to a specific author (Arthur Hailey) and a specific time frame (books released before Donna Tartt's birth in 1962). The request is factually grounded, with no missing components, no ambiguous references, and no subjective standards involved. The scope is clear, and the answer depends on known historical data about Hailey's published works.",['*   Flight into Danger (1956)\n*   The Final Diagnosis (1959)\n*   In High Places (1962)'],0,0.0
177,5ae713af554299572ea546bb,Where did Mark Pavelich win Gold in 1980?,['Soviet Union'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event — the 1980 Winter Olympics — and a well-documented athlete (Mark Pavelich), who was a key player on the U.S. men's ice hockey team that won the gold medal. The location of the event (Lake Placid, New York) is a factual, unambiguous answer. There are no missing components, no ambiguous references, and no subjective criteria involved.","['*   Lake Placid, New York']",0,0.0
178,5ade450b5542997c77adedc5,"Manchester, New Hampshire is a part of the Northeast megalopolis which included what other major cities?","['Boston, Providence, Hartford, New York City, Philadelphia, Wilmington, Baltimore, and Washington, D.C.']",fully specified,fully specified,"This question is fully specified because it refers to a well-defined geographic region (the Northeast megalopolis) and asks for the major cities included, which are widely recognized. The referent is unambiguous, and the scope is factual, requiring no subjective interpretation or missing components.",['*   Boston\n*   New York City\n*   Philadelphia\n*   Baltimore\n*   Washington D.C.'],0,0.8
179,5ab6369655429953192ad2a1,Which Genus has more species Eucryphia or Lepidozamia ?,['Eucryphia'],fully specified,fully specified,"This question is fully specified because it asks for a factual biological comparison between two clearly defined plant genera (Eucryphia and Lepidozamia), asking which has more species. The referents are unambiguous, the scope is precise, and no subjective standards or missing components are involved.",['*   Eucryphia'],1,1.0
180,5a7b735c5542997c3ec9718a,The Toyota FJ Cruiser is built by this Toyota subsidiary which is a leading producer of what type of trucks in Asia?,['medium and heavy-duty diesel trucks'],fully specified,fully specified,"This question is fully specified because it refers to a specific vehicle model (Toyota FJ Cruiser) and its production subsidiary, which is a well-documented fact. The request asks for the type of trucks in Asia that this subsidiary is a leading producer of, which is a factual, industry-specific answer. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   Hino Motors\n*   Medium and heavy-duty trucks'],0,0.7272727273
181,5a724a2b5542990c210a40bc,What team plays within the Big 12 Conference and has Kevin Bookout playing for them?,"[""Oklahoma Sooners men's basketball""]",fully specified,fully specified,"This question is fully specified because it refers to a specific individual (Kevin Bookout) and a well-defined sports conference (Big 12). The referent is unambiguous, and the task is to identify the team within the conference that he was associated with. While Kevin Bookout is no longer active in professional football, the question is clear in its scope and does not require subjective interpretation or missing components.",['*   Oklahoma Sooners'],0,0.6666666667000001
182,5ab6dbc15542995eadef00cd,Securinega and Zamioculcas are both examples of what?,['genus of plants'],fully specified,fully specified,"This question is fully specified because it asks for a clear biological classification of two plant genera (Securinega and Zamioculcas), which are both members of the Araceae family. The referents are unambiguous, the scope is factual, and no missing components or subjective criteria are involved.",['*   Plants'],0,0.5
183,5ab5e024554299494045f097,Were Joss Whedon and Norman Mailer both Americans?,['yes'],fully specified,fully specified,"This question is fully specified because it asks for a factual determination of national origin for two well-known individuals (Joss Whedon and Norman Mailer), both of whom are unequivocally American. The referents are unambiguous, the scope is clear, and no missing components or subjective criteria are involved.",['*   Yes'],1,1.0
184,5ac44629554299194317395d,Michael J. Hunter replaced the lawyer who became the administrator of which agency?,['EPA'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event involving a known individual (Michael J. Hunter) and asks for the name of a specific government agency. The referent is clear, the scope is precise, and no missing components or subjective standards are involved.",['*   National Highway Traffic Safety Administration'],0,0.0
185,5ae834e95542997ec272776a,What song written by Jimmy Webb inspired the name of a supergroup including Johnny Cash?,['Highwayman'],fully specified,fully specified,"This question is fully specified because it refers to a specific song by Jimmy Webb (""Wichita Lineman"") and a well-known supergroup (The Highwaymen) that includes Johnny Cash. The referent is unambiguous, the scope is factual, and no missing components or subjective criteria are involved.","['*   ""Highwayman""']",1,1.0
186,5abbdb335542992ccd8e7fc1,Are NRG Energy and Raymond James Financial  based in Great Britain?,['no'],fully specified,fully specified,"This question is fully specified because it refers to two specific companies (NRG Energy and Raymond James Financial) and asks for their geographical base, which is a factual, well-documented detail. The referents are unambiguous, and the scope is clear without requiring subjective interpretation or missing components.",['*   No\n*   No'],0,0.6666666667000001
187,5a79c9cc554299148911fa53,"Which was released first, The Greatest Game Ever Played or Hot Lead and Cold Feet?",['Hot Lead and Cold Feet'],fully specified,fully specified,"This question is fully specified because it refers to two specific films and asks for their release order. The referents are unambiguous, and the request is factual, requiring a clear chronological answer based on historical data. While the exact release dates may vary slightly by region, the overall order is well-documented and does not require subjective interpretation or missing components.",['*   Hot Lead and Cold Feet'],1,1.0
188,5ac38c0755429939154137bb,Where were the brothers from that manufactured the balloon in which François Laurent d'Arlandes andJean-François Pilâtre de Rozier made the first manned free balloon flight? ,"['Annonay, in Ardèche']",fully specified,fully specified,"This question is fully specified because it refers to a specific historical event — the first manned free balloon flight by François Laurent d'Arlandes and Jean-François Pilâtre de Rozier — and asks for the factual identity of the brothers who manufactured the balloon. The referent is unambiguous, the scope is precise, and no missing components or subjective interpretations are involved. The historical context is well-documented, and the question does not require multiple perspectives or granularities.","['*   Annonay, France']",0,0.4
189,5a8b7cb95542995d1e6f13bb,Which group of outlaws from the 1890s shares a name with a Yugoslav rock band?,['Dalton Gang'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical outlaw group (the Outlaws of the 1890s) and a specific Yugoslav rock band (The Outlaws), which share the same name. The referent is unambiguous, and the connection between the two entities is clear, requiring no additional context or interpretation.",['*   Dalton Gang'],1,1.0
190,5addfdfa5542997dc790710b,"Cave-In-Rock, Illinois was a stronghold for serial killer/bandit brothers who operated in which century?","['who operated in Tennessee, Kentucky, Illinois, and Mississippi, in the late eighteenth century.']",fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (the operations of serial killer/bandit brothers at Cave-In-Rock, Illinois) and asks for the century in which it occurred. The referent is unambiguous, and the scope is factual, requiring no subjective interpretation or missing components. While the exact historical details may vary, the question is grounded in a well-documented historical context.",['*   18th century'],0,0.1428571429
191,5a88d745554299206df2b378,What occupation was shared by David Yates and Pietro Germi?,['director'],fully specified,fully specified,"This question is fully specified because it refers to two well-defined individuals (David Yates and Pietro Germi) and asks for their shared occupation, which is a factual and unambiguous answer. Both are known as film directors, and the referents are clear without requiring additional context or interpretation.",['*   Film director'],0,0.6666666667000001
192,5ae6940e5542991bbc97613f,What river is the city that Cyprus Classic Motorcycle Museum is in on the banks of?,['Pedieos'],fully specified,fully specified,"This question is fully specified because it refers to a specific location (the Cyprus Classic Motorcycle Museum) and asks for the river associated with the city where it is located. The referent (Nicosia, Cyprus) is unambiguous, and the river (Limni River) is a well-documented geographical fact. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   None'],0,0.0
193,5abe3abb55429965af743ea1,What was the former name of the company which operates Hunterston Terminal?,['Peel Holdings'],fully specified,fully specified,"This question is fully specified because it refers to a specific location (Hunterston Terminal) and asks for the historical name of the company that operated it. The referent is unambiguous, and the request is factually grounded in the history of nuclear energy operations in the UK. There are no missing components, no ambiguous references, and no subjective criteria involved.",['*   The Mersey Docks and Harbour Company'],0,0.0
194,5a8ba9d255429971feec4759,Camp Courtney was named after the Major killed in action at the battle codenamed what?,['Operation Iceberg'],fully specified,fully specified,"This question is fully specified because it refers to a specific historical event (the Battle of the Bulge) and a known military figure (Major General James Courtney), who was killed during the battle. The codename ""Operation Wacht am Rhein"" is a well-documented historical reference for the German-named operation during World War II. The referent is unambiguous, and the question does not require subjective interpretation or missing components.",['*   Operation Iceberg'],1,1.0
195,5adfd2f255429925eb1afaa5,A puzzle-platform video game developed by the Valve Corporation is part of what 2012 action-adventure game?,['Gateways'],fully specified,fully specified,"This question is fully specified because it refers to a specific video game (a puzzle-platformer from Valve Corporation) and asks for the 2012 action-adventure game it is part of. The referent is clear, the scope is precise, and the question does not require subjective interpretation or missing components.",['[Error]: Max retries exceeded'],0,0.0
