,id,question,answer,category,judgment,reasoning,model_short_answer,em,f1
81,5a7172105542994082a3e837,What film did Tom Wu appear in that also starred Jason Statham and Ray Liotta? ,['Revolver'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""the film"" is ambiguous without specifying which particular movie is being referred to. While Tom Wu, Jason Statham, and Ray Liotta have appeared in multiple films, there is no widely recognized or singular film that includes all three in the same project. The question lacks a clear, unambiguous referent, making it underspecified.",['Revolver'],1,1.0
82,5abe9f7d5542997ec76fd331,What football league did the person that Wilfred Bamnjo's nickname come from play and work at?,['Swansea City'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""Wilfred Bamnjo"" is not a recognized or identifiable individual, making it impossible to determine the associated football league or context. The nickname or name may be misspelled, fictional, or refer to a non-public figure, leaving the question without a clear referent.",['Premier League'],0,0.0
83,5ae658855542992ae0d162e3,When was the English rock band formed that's first recording remained unreleased for three years?,['June 1975'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent “English rock band” is too broad, as there are numerous English rock bands with varying histories. Additionally, the phrase “first recording remained unreleased for three years” is vague, as it could refer to different timeframes or events, and the specific band is not clearly identified. Both factors make the question underspecified.",['1964'],0,0.0
84,5aba65a055429939ce03dcd2,Georges-Henri Bousquet translated the work of a historian who is of what heritage?,['North African Arab'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent “the work of a historian” is not clearly defined, leaving the question open to multiple interpretations. Without knowing which specific historian is being referred to, the question cannot be answered definitively.",['Islamic'],0,0.0
85,5ae199305542997b2ef7d20e,In what european city is a location of the college from which the woman known as Comic Book Girl 19 received her degree?,"['Lacoste, France']",Undetermined lexicons or references,underspecified,"The request is underspecified because the referent “woman known as Comic Book Girl 19” is ambiguous. It could refer to a character from the TV show “The CW” or a real-life individual, and the college in question is not clearly defined. Without further clarification, the question remains underspecified.",['Florence'],0,0.0
86,5a806aca5542996402f6a503,Which characters are akin to goblins and were added to a Tilted Mill Entertainment video game in 2009?,['Orc characters'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “goblins” can refer to multiple parallel entities, such as the fantasy creatures from folklore or the goblin-like characters in the video game The Legend of Zelda: The Wind Waker. Additionally, the referent “Tilted Mill Entertainment” is ambiguous, as it could refer to a different company or a misheard version of a known game developer. Without clarifying these referents, the question remains underspecified.",['Goblins were added to *SimCity Societies* in 2009.'],0,0.0
87,5a8198565542995ce29dcc13,Are Ranger Rick and Tennis both sports magazines?,['no'],Undetermined standard or preference,underspecified,"The request is underspecified because the term “sports magazines” is vague and can be interpreted in multiple ways. It could refer to magazines that focus on sports, or it could refer to magazines that are related to sports in some way, such as those that feature sports news, sports events, or sports-related topics. Additionally, the question does not clarify whether the magazines are specifically for sports or if they are related to sports in a broader sense. Both factors make the question underspecified.","['No, Ranger Rick is a nature magazine, while Tennis is a sports magazine.']",0,0.1666666667
88,5a9068075542990a9849361a,What is a difference between Sly Stone and Mary Ramsey?,['Ramsey has also worked with other well-known artists'],Undetermined standard or preference,underspecified,"The request is underspecified because the term “difference” is vague and could refer to multiple aspects, such as musical style, career achievements, or personal background. Additionally, the referents “Sly Stone” and “Mary Ramsey” could be interpreted in different ways, such as different artists with the same name, leading to ambiguity.","['- Sly Stone is a funk musician and leader of Sly and the Family Stone, while Mary Ramsey is a singer and violinist known for her work with 10,000 Maniacs.']",0,0.11764705880000001
89,5ac2a55b55429921a00ab018,Who developed the jet fighters operated by the 41st Tactical Squadron of the Polish Air Force?,['the Mikoyan design bureau'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase ""jet fighters operated by the 41st Tactical Squadron of the Polish Air Force"" lacks clarity on the specific aircraft model or manufacturer. While the squadron and its operational context are well-defined, the question does not specify which jet fighters are in question, leaving the referent ambiguous. Without knowing the exact model (e.g., F-16, Su-27, etc.), the answer depends on external knowledge that is not explicitly provided.",['Lockheed Martin'],0,0.0
90,5ac2a10e554299657fa28fec,What year did a blacklisted screenwriter share an Academy Award with Michael Kanin?,['1942'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “blacklisted screenwriter” is ambiguous, as it could refer to multiple parallel individuals depending on the historical context (e.g., Hollywood blacklist of the 1950s). Additionally, the phrase “shared an Academy Award” could refer to multiple possible scenarios, such as a shared Best Original Screenplay award or a shared Best Original Score, depending on the specific film. Both factors make the question underspecified.",['1953'],0,0.0
91,5a807ca5554299485f598613,Where was the original line of the railroad William Howard worked for?,['the port of Baltimore west to Sandy Hook'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent “William Howard” is not clearly defined, as there are multiple historical figures with that name. Without additional context, it is impossible to determine which William Howard is being referred to, making the question underspecified.","['Between Sacramento, California, and Ogden, Utah.']",0,0.0
92,5a7f00b455429930675135f1,Which Hells Angel member stabbed and beat an attendant of the 1969 counterculture-era rock concert in the United States?,['Alan Passaro'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase ""1969 counterculture-era rock concert"" is vague and could refer to multiple events, and the specific Hells Angel member involved is not clearly identified. Without additional context or historical specificity, the referent remains ambiguous and the question cannot be definitively answered.",['Alan Passaro'],1,1.0
93,5a75ebfc5542992d0ec06018,What indigenous American ethnic group that inhabits land in the northern United States and southern Canada was part of the Treaty of Springwells?,['Odawa'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “treaty of Springwells” is not a widely recognized or documented historical event, and the referent “indigenous American ethnic group” is vague without further context. Without clarification on the specific treaty or the group in question, the question remains underspecified.",['Odawa'],1,1.0
94,5a90386455429916514e7435,In what town is Suffolk county hamlet that was served by the Suffolk Traction Company?,['Town of Islip'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “suffolk county hamlet” is ambiguous and could refer to multiple locations, as there are several hamlets in Suffolk County, New York. Additionally, the phrase “served by the Suffolk Traction Company” is unclear, as the company's service areas may have changed over time, and the exact location is not specified. Both factors make the question underspecified.",['Sayville'],0,0.0
95,5ab43179554299233955004d,What is the female star of Klepto best known for performing in?,['The Secret World of Alex Mack'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term ""Klepto"" is not a widely recognized or unambiguous reference to a specific work (e.g., a film, play, or TV show). Without clarifying what ""Klepto"" refers to, the referent remains unclear, making it impossible to identify the female star or their associated performances.",['The Sopranos'],0,0.0
96,5ae40a2955429970de88d8a3,In what Italian region was the House of Grimaldi?,['Liguria'],Undetermined lexicons or references,underspecified,"The request is underspecified because the House of Grimaldi is historically associated with Monaco, a sovereign city-state on the French Riviera, not an Italian region. The question assumes a connection to an Italian region, which is incorrect. Without clarifying the intended referent (e.g., a different Grimaldi family or a specific historical context), the question remains ambiguous.",['Liguria'],1,1.0
97,5ab5a3fb5542997d4ad1f19b,Which South African politician won the indirect presidential election with 277 votes?,['Jacob Gedleyihlekisa Zuma'],Missing necessary components,underspecified,"The request is underspecified because the phrase ""indirect presidential election"" in South Africa refers to the process where the president is elected by the National Assembly, but the specific election year or context is missing. Additionally, the number 277 votes is ambiguous without clarification on the total votes cast or the specific election round. Without this information, the referent (which politician) cannot be definitively determined.",['Cyril Ramaphosa'],0,0.0
98,5ac2ffbd554299677310267b,SuperMansion starred the actress who had a recurring role as whom on Workaholics?,['Jillian Belk'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase “SuperMansion starred the actress” lacks clarity on which specific actress is being referred to, and the connection to “Workaholics” is ambiguous. Without identifying the exact actress or confirming her role in both shows, the question remains open to multiple interpretations. Additionally, the referents (shows and actors) may not align across different cultural or linguistic contexts.",['Jillian Belk'],1,1.0
99,5a7133fa5542994082a3e660,What is the relation between current manager of Chinese club Tianjin Quanjian and Paolo Cannavaro?,['brother'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “Chinese club Tianjin Quanjian” can refer to multiple parallel entities, such as the Tianjin Quanjian football club or the Tianjin Quanjian basketball club, and the current manager of the club is not known. Without specifying the exact club and the current manager, the question remains underspecified.","['Paolo Cannavaro is the brother of Fabio Cannavaro, who was the manager of Tianjin Quanjian.']",0,0.1428571429
100,5abea7c25542990832d3a068,The State Theatre is part of a performing arts centre located in what Australian suburb?,['Southbank'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase ""State Theatre"" can refer to multiple parallel entities across different Australian cities (e.g., Sydney, Melbourne), and the performing arts centre may vary depending on the specific location. Without clarifying which State Theatre or city is intended, the referent remains ambiguous, making the question underspecified.",['Sydney'],0,0.0
101,5a8a09765542992d82986e67,Which team was a Dutch former professional footballer sacked from in 2009 after the team underperformed in a string of games for the qualification for the Champions League? ,['FC Bayern Munich'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent “the team” is ambiguous, as it could refer to multiple parallel teams across different leagues or countries. Additionally, the phrase “sacked from” is vague, as it could refer to a variety of events such as being fired, suspended, or released, depending on the context. Both factors make the question underspecified.",['Chelsea'],0,0.0
102,5aba72d75542994dbf019912,"Which is located in India, University of the Philippines or The Northcap University?",['The NorthCap University'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “University of the Philippines” is a well-known institution in the Philippines, while “The Northcap University” is a fictional or non-existent university. Without specifying the country or clarifying the referent, the question remains underspecified.",['The Northcap University'],1,1.0
103,5a8baf4b5542996e8ac889c5,"Which magazine has more issues each month, In These Times or Multinational Monitor?",['Multinational Monitor'],Undetermined perspective or granularity,underspecified,"The request is underspecified because the term “issues each month” can be interpreted from multiple perspectives, such as the number of issues published per month or the number of issues in a given month. Additionally, the question lacks clarity on whether it refers to the current issue count or historical data, making the referent ambiguous.",['In These Times'],0,0.0
104,5a8e0a005542995085b373a1,Bordan Tkachuk was the CEO of a company that provides what sort of products?,['IT products and services'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""Bordan Tkachuk"" is not a widely recognized public figure, and there is no clear association between this name and a specific company or product category. Without confirming the identity of the individual or the company, the question lacks a clear referent or necessary components to answer accurately.",['IT and telecommunications products and services'],0,0.8
105,5ab639e65542995eadeeff7f,"Who has won more awards, Dan Schneider or Helen Hunt?",['Helen Elizabeth Hunt'],Undetermined standard or preference,underspecified,"The request is underspecified because it does not clarify the type of awards (e.g., Emmys, Oscars, other categories) or the time frame (e.g., career-long vs. recent). Without specifying these criteria, the comparison cannot be accurately resolved.",['Helen Hunt'],0,0.8
106,5ade99295542992fa25da7d8,What foundation do scholars give for the likelihood of collaboration on a William Shakespeare Play written between 1588 and 1593?,['linguistic analysis'],Undetermined standard or preference,underspecified,"The request is underspecified because the term “likelihood of collaboration” is subjective and depends on the standard or preference of the scholar, such as whether they value historical evidence, literary analysis, or other criteria. Additionally, the phrase “William Shakespeare Play” is ambiguous in terms of which specific play is being referred to, as there are multiple plays written during that time period. Both factors make the question underspecified.","['Stylistic and linguistic analysis suggests multiple authorship.', 'Historical records indicate collaboration was common in Elizabethan theater.', ""The play's structure and inconsistencies hint at multiple contributors.""]",0,0.4444444444
107,5ac26b7f55429951e9e685ae,who influenced the electronic dance music who  made  Scotch Hausen album,['hardcore'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term ""Scotch Hausen"" is not a recognized or widely known album, and the phrase ""who influenced the electronic dance music who made"" is structurally ambiguous. Without clarifying the referent (e.g., the artist or album) or the intended scope of influence, the question lacks a clear foundation for an answer.",['Karlheinz Stockhausen'],0,0.0
108,5a81346055429926c1cdad13,"What organization is known for having a president who was convicted of felony charges that was harbored by his brother, another high ranking member?",['FLDS Church'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""organization"" is ambiguous without specifying which entity is being referred to. Additionally, the details about the president's conviction and the brother's role as a high-ranking member require contextual knowledge that is not explicitly provided, leaving the question open to multiple interpretations.",['The International Brotherhood of Teamsters'],0,0.0
109,5ae20e265542994d89d5b325,"Who is the psychologist who wrote about the disciple of the person known as the ""Wild Woman of Buttle""?",['James G. Kiernan'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""Wild Woman of Buttle"" is not a recognized or identifiable figure in psychology, and the phrase ""disciple of the person known as"" introduces ambiguity about the relationship between the psychologist and the subject. Without clarifying the context or specific reference, the question lacks a clear referent or standard.",['Ernest Jones'],0,0.0
110,5ae7eed8554299540e5a56b5,"No issue, lelo tissue was started by which company that has the largest mobile network in Pakistan?",['Jazz'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “Lelo tissue” is not a recognized or standard term, and the referent of “which company” is unclear. Additionally, the phrase “the largest mobile network in Pakistan” is ambiguous without specifying the criteria for “largest” (e.g., market share, number of subscribers, or coverage area). Both factors make the question underspecified.",['Jazz'],1,1.0
111,5a7555215542996c70cfaee1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""","[""Hey Pa! There's a Goat on the Roof""]",Undetermined lexicons or references,underspecified,"The request is underspecified because the terms “Hey Pa! There's a Goat on the Roof” and “Poleconomy” are not clearly defined as real products, brands, or marketable entities. Without confirming their existence or context (e.g., whether they are fictional, cultural references, or actual products), the question lacks a clear referent and cannot be answered factually.","['- ""Hey Pa! There\'s a Goat on the Roof"" (1979)  \n- ""Poleconomy"" (1980)  \n\n""Hey Pa! There\'s a Goat on the Roof"" came to market first.']",0,0.48
112,5ae2c696554299495565db32,"What political office was held by two successive occupants of the same castle located in Lauderdale, Scotland?",['Keeper of the Privy Seal of Scotland'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “castle located in Lauderdale, Scotland” is ambiguous. There is no well-known castle in Lauderdale, Scotland, and the term “castle” can refer to different types of structures, such as a fortress, a palace, or a residential building. Additionally, the political office in question is not clearly defined, as it could refer to various roles such as mayor, lord, or other local positions. Without further clarification, the question remains underspecified.",['President of the United States'],0,0.2
113,5a832f9d5542993344745fe4,"What tv series did Benny Ciaramello co-star in with a person that was also in the film ""The Bang-Bang Club""?",['Secrets and Lies'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent “Benny Ciaramello” is not clearly defined, and the phrase “a person that was also in the film “The Bang-Bang Club” is ambiguous without specifying which person is meant. There are multiple possible referents, and the question lacks necessary components to determine a specific answer.",['Friday Night Lights'],0,0.0
114,5ab3cecd5542992ade7c6eae,How do the Peter Laufer books Forbidden Creatures and No Animals Were Harmed differ in their focus on animals?,['his own opinions changed'],Undetermined standard or preference,underspecified,"The request is underspecified because the term “focus on animals” is vague and could be interpreted in multiple ways, such as the primary subject of the book, the treatment of animals in the narrative, or the ethical considerations presented. Additionally, the question does not clarify whether it is asking for a comparison of the two books' approaches to animal-related themes or if it is seeking a more specific analysis of their content. Both factors make the question underspecified.","['- ""Forbidden Creatures"" focuses on the exotic animal trade and the ethical, legal, and environmental issues surrounding keeping exotic animals as pets.  \n- ""No Animals Were Harmed"" explores the ethics of human-animal interactions, particularly in food, entertainment, and research contexts.']",0,0.0
115,5ae4be5c5542995ad6573e3a,Who recorded the song written by Johnny Russell,['Buck Owens'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase “song written by Johnny Russell” can refer to multiple parallel works, as Johnny Russell is a multi-talented artist who has written songs for various artists. Without specifying which particular song is meant, the referent is ambiguous.","['George Jones', 'Buck Owens', 'Loretta Lynn', 'Conway Twitty', 'Emmylou Harris']",1,1.0
116,5a8d5ec2554299585d9e37c4,Are Lycoris and Ammi both native to southern Asia?,['yes'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referents “Lycoris” and “Ammi” are ambiguous without further context. “Lycoris” could refer to the genus of plants or the name of a specific species, and “Ammi” could refer to the genus Ammi or the name of a specific species. Without clarification, the question is underspecified.","['- Lycoris is native to East and Southeast Asia.  \n- Ammi is native to Europe, North Africa, and Western Asia, not southern Asia.']",0,0.0
117,5ae765185542995703ce8c0f,"YouPorn was surpassed, in 2013, by competitor sites xHamster, Pornhub, LiveJasmin, and this website that is registered to the Polish company WGCZ Holding? ",['XVideos'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “YouPorn” is not a recognized or standard term in the context of adult content platforms, and the referent of “this website” is unclear. Additionally, the question lacks clarity on the specific metric used to determine “surpassed” (e.g., traffic, user base, revenue), making the question underspecified.",['XVideos'],1,1.0
118,5ab2c6a955429916697740c2,Which country is the Taipa island part of?,['China'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term ""Taipa island"" can refer to multiple parallel geographic entities, such as the Taipa Island in the Philippines or the Taipa area in Macau (China). Without specifying which location is intended, the referent remains ambiguous and the question cannot be definitively answered.",['Macau'],0,0.0
119,5a7b220855429931da12c9e5,The Julian P. Kanter Political Commercial Archive has been designated an official project by an initiative to preserve and protect what?,"['historic buildings, arts, and published works']",Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase “what” is ambiguous and could refer to multiple parallel concepts, such as the preservation of political documents, the protection of historical records, or the safeguarding of cultural heritage. Without clarifying the intended referent, the question remains underspecified.","[""America's political history""]",0,0.0
120,5a81d92f554299676cceb0f9,Where are the 17th Street Canal and the Beaver and Erie Canal located? ,['Pennsylvania'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase ""Beaver and Erie Canal"" could refer to multiple parallel waterways, such as the Beaver and Erie Canal in New York (part of the Erie Canal system) or the Beaver and Erie Canal in Chicago (part of the Chicago Sanitary and Ship Canal system). Without specifying the location or context, the referent remains ambiguous, making the question underspecified.","['- 17th Street Canal: New Orleans, Louisiana, USA  \n- Beaver and Erie Canal: Pennsylvania, USA']",0,0.1428571429
121,5ae5db98554299546bf82fa6,"Shane and Friends have interviewed an American YouTube personality who has two active YouTube channels, which have a combined total of how many views?",['1.7 billion'],Missing necessary components,underspecified,"The request is underspecified because it lacks the necessary components to identify the specific American YouTube personality or their channels. Without the name of the individual or the exact titles of the channels, the referent remains ambiguous and the question cannot be answered definitively.",['2.7 billion views'],0,0.4
122,5a7344e95542991f9a20c6ce,What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?,['Rudebox'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase “song from FutureSex/LoveSounds” can refer to multiple songs, and the question lacks a specific date or time frame, making it impossible to determine the exact song that was number 4 on the charts when a particular song from the album was number 1. Without this information, the question remains underspecified.",['- The specific song at number 4 depends on the week and year when a song from *FutureSex/LoveSounds* by Justin Timberlake was number 1. Please provide the exact date or song title for clarification.'],0,0.0
123,5a88016b5542997e5c09a58a,Migene González-Wippler is leading expert on a religion that developed among which ethnic group ?,['West African descendants'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term ""religion that developed among which ethnic group"" lacks a clear referent. While Migene González-Wippler is a specific individual, the question does not clarify which religion she is an expert on, nor does it specify the ethnic group associated with that religion. Without this information, the referent remains ambiguous and the question cannot be fully resolved.",['Afro-Caribbean'],0,0.0
124,5a7afdc85542992d025e672e,What basketball player elected to the National Collegiate Basketball Hall of Fame released music through Rendezvous Music?,['Wayman Tisdale'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""the National Collegiate Basketball Hall of Fame"" is ambiguous in terms of which specific individual is being referred to, and the connection to ""Rendezvous Music"" is unclear without additional context. While external knowledge might identify a specific individual, the question lacks clarity on the exact referent or the nature of the musical release, making it underspecified.",['Wayman Tisdale'],1,1.0
125,5ab2b6fb5542992953946848,The arena in which the Adelaide Adrenaline play is also home to the world's first what?,['indoor ski slope'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase “the world's first what” lacks a clear referent or specific term to identify the innovation or landmark. Without additional context or clarification on what the ""first"" refers to (e.g., stadium, arena, technology, etc.), the question remains ambiguous and cannot be fully resolved without further details.",['Cryogenic sleep chamber facility.'],0,0.0
126,5a7a33a35542994f819ef14c,What is the middle name of the female MSNBC journalist critiqued on the Daily Howler?,['Anne'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase “Daily Howler” is not a recognized real-world media outlet but a fictional show from the TV series *The Office*. Without clarifying whether the question refers to a fictional character or a real journalist, the referent remains ambiguous. Additionally, the term “critiqued” lacks context about the specific critique or source, further complicating the identification of the journalist.",['Louise'],0,0.0
127,5a8ba07d5542996e8ac88985,"What event in 1920 was established by the director of the play ""The Miracle?""",['Salzburg Festival'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase “The Miracle” can refer to multiple parallel works, such as the 1921 play by George Bernard Shaw or the 1999 film by Robert Zemeckis. Without specifying which work is meant, the referent remains ambiguous.",['The Salzburg Festival.'],1,1.0
128,5ab5ac345542992aa134a37f,Prominent Danish Tibetologist Per Kjeld Sørensen is a professor of Central Asian Studies at Leipzig University that was founded by who?,"['Frederick I, Elector of Saxony']",Undetermined lexicons or references,underspecified,"The request is underspecified because it conflates two distinct referents: the founder of Leipzig University and the current professor Per Kjeld Sørensen. The phrase “was founded by who?” refers to the historical establishment of the university, which is unrelated to the professor’s personal background or academic role. The question lacks clarity on whether it seeks the university’s founder or information about the professor’s origins, leading to ambiguity in referents.","['Leipzig University was founded by Frederick I, Elector of Saxony, and his brother William II, Margrave of Meissen.']",0,0.4347826087
129,5a738fb4554299623ed4abf9,"Which of these is further south in China, the Pulandian District or Kaiyuan, Liaoning?",['Pulandian District'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""Pulandian District"" is not a recognized or widely known administrative division in China, and the term ""Kaiyuan, Liaoning"" is ambiguous without clarifying whether it refers to a specific city or district. Without confirming the existence and exact locations of these entities, the question cannot be resolved definitively.",['Pulandian District'],1,1.0
130,5a8bc29a5542995d1e6f1446,when was Quiet in Heaven/Song of Liberty recorded?,['Before settling on their current name in 1982'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase ""Quiet in Heaven/Song of Liberty"" could refer to multiple parallel musical works, and without specifying the artist, album, or context, the referent remains ambiguous. Additionally, the question lacks clarity on whether it refers to the recording date, release date, or another related timeline. Both factors make the question underspecified.",['October 1983'],0,0.0
131,5abfe2a15542997d6429591c,What is the National Grape Cooperative Association classified as?,['An agricultural cooperative'],Undetermined standard or preference,underspecified,"The request is underspecified because the term ""classified as"" lacks context regarding the classification system (e.g., legal, economic, or organizational) and the specific criteria for categorization. The National Grape Cooperative Association could be classified as a trade organization, cooperative, or agricultural entity, but the question does not clarify which classification framework is intended. Without this, the answer remains ambiguous.",['An agricultural cooperative.'],1,1.0
132,5ae5a4e5554299546bf82f01,"Which writer of ""Rewrite This Story"" are an American songwriting duo and composing team for musical theater, films, and television?",['Pasek and Paul'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase ""Rewrite This Story"" is not a widely recognized title or work, and the referent (the writer) is ambiguous without clarification. Additionally, the description of the writer as an ""American songwriting duo and composing team for musical theater, films, and television"" lacks specificity, as multiple such teams exist, and the question does not anchor the referent to a specific work or context.",['Benj Pasek and Justin Paul'],0,0.75
133,5a8d0c74554299585d9e37a1,"Which river flows next to the German town where the music project ""I Drink My Coffee Alone"" by Alex Gazin originates from?",['Moselle'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent “the German town” is ambiguous, as the music project “I Drink My Coffee Alone” by Alex Gazin could be associated with multiple locations, and the river flowing next to it is not clearly defined. Without specifying the exact town, the question remains underspecified.",['Rhine'],0,0.0
134,5ab9d7e4554299232ef4a21f,What was need in order to diverge from the chinese ritual uniting spouses by pre-arrangement between families?,['constant support from propaganda campaigns'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “diverge from the Chinese ritual uniting spouses by pre-arrangement between families” is not clearly defined. The phrase is ambiguous and lacks clarity on what exactly is being asked, making it difficult to determine the necessary conditions or factors involved in diverging from this ritual.",['The rise of individual choice and romantic love in marriage.'],0,0.0
135,5ae6233c5542992ae0d1623e,What was Thomas Boutflower Bennet's role at The Collegiate School of St Peter?,"[""schoolmaster at J. L. Young's Adelaide Educational Institution and at Saint Peter's College.""]",Undetermined lexicons or references,underspecified,"The request is underspecified because the name ""Thomas Boutflower Bennet"" is not a recognized historical figure associated with The Collegiate School of St Peter, and the referent is unclear. Without verification of the name's accuracy or historical context, the question lacks a clear referent or factual basis.",['Headmaster'],0,0.0
136,5ade7fa3554299728e26c727,what is the english name of Émile Verdets editorial?,['Annals of Chemistry and of Physics'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term ""Émile Verdets editorial"" lacks clarity. The name ""Émile Verdet"" may refer to a specific individual or work, but without additional context (e.g., the original French title, the specific editorial in question, or the publication), the referent remains ambiguous. The phrase ""editorial"" is also vague without specifying the source or context.",['The Annals of Chemistry and Physics'],0,0.9090909091
137,5a8f38fa55429924144829f5,What kind of species on the Indonesian island of java might participate in a Rampokan.,['Javan leopard'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “Rampokan” is not a widely recognized or standard term in biological or ecological contexts, making it unclear what specific activity or event is being referred to. Without additional context or clarification, the question remains underspecified.","['Tigers', 'Leopards']",0,0.0
138,5a8f51695542992414482a3e,What space mission is the Rear Admiral astronuat born 1923 known for?,['Mercury Seven'],Undetermined lexicons or references,underspecified,"The request is underspecified because the term “Rear Admiral astronaut” is referentially ambiguous — the rank “Rear Admiral” is a naval title, not typically associated with astronauts, and the phrase “astronaut born 1923” lacks clarity about the specific individual or mission. Without resolving this ambiguity, the question cannot be accurately answered.","['Rear Admiral Alan Shepard, born in 1923, is known for being the first American in space during the Mercury-Redstone 3 mission (Freedom 7) in 1961.']",0,0.0
139,5ab5d43f5542997d4ad1f1f6,The musical composer of Manru was a spokesman for what country's independence?,['Polish independence'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent “Manru” is not a recognized or identifiable entity, making it impossible to determine the composer or the country in question. Without a clear referent, the question cannot be answered.",['Poland'],0,0.0
140,5a7905ca554299148911f9c8,What year was the player the Los Angeles Clippers aquired from the Atlanta Hawks born?,['1961'],Undetermined lexicons or references,underspecified,"The request is underspecified because it does not clarify which specific player was acquired from the Atlanta Hawks by the Los Angeles Clippers. Multiple players have been traded between the two teams over different years, and without specifying the exact player or trade date, the referent remains ambiguous.","[""Please provide the player's name for accurate information.""]",0,0.0
141,5ab3849a55429969a97a8170,What part did Dan Lewis play for Arsenal Football Club?,['goalkeeper'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""Dan Lewis"" is not a professional footballer who played for Arsenal Football Club. Instead, Dan Lewis is a journalist and media personality known for his work with BBC Sport, not a player. The question assumes a factual role for a non-player, leading to an incorrect or ambiguous referent.",['Dan Lewis was a goalkeeper for Arsenal Football Club.'],0,0.2222222222
142,5a7f22005542993067513657,"The album that contains the song ""Get Together"" by Madonna was mainly recorded in whose home studio?",['Stuart Price'],Undetermined lexicons or references,underspecified,"The request is underspecified because the referent ""home studio"" is ambiguous without clarifying which specific album or artist is being referred to. Additionally, the phrase ""mainly recorded in whose home studio"" lacks context about the specific project or artist, making the referent unclear. The question also does not specify whether the studio is associated with the album containing ""Get Together"" by Madonna or another artist, leaving the referent ambiguous.","[""Stuart Price's home studio""]",0,0.33333333330000003
143,5abe832a55429965af743f29,Two of the pharmacy schools are Midway College School of Pharmacy and which first for-profit college or university to receive the Southern Association of Colleges and Schools?,['Sullivan University College of Pharmacy'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase “two of the pharmacy schools” is vague, as it does not clarify which specific list of pharmacy schools is being referred to. Additionally, the second part of the question is unclear, as it does not specify which college or university is being asked about, making the referent ambiguous.",['South University School of Pharmacy'],0,0.6000000000000001
144,5adffb4655429925eb1afbbf,What year was George Harrison's top UK charted song voted the nations 11th favorite 1980s number?,['2015'],Undetermined lexicons or references,underspecified,"The request is underspecified because the phrase ""voted the nations 11th favorite 1980s number"" lacks clarity on the specific survey, list, or standard being referenced. The term ""nations"" is vague, and the exact criteria for ranking (e.g., popularity, critical acclaim) are unspecified. Additionally, the question conflates two distinct concepts: George Harrison's top UK charted song and a national ranking of 1980s songs, which may not align with any known historical or cultural reference. Without clarifying the source or context of the ""11th favorite"" ranking, the question remains ambiguous.",['2021'],0,0.0
